id,user,uid,version,changeset,timestamp
4304424,cf1011,2518336,14,54693403,2017-12-17T00:41:55Z
4321995,Minh Nguyen,33757,5,49088548,2017-05-30T00:45:53Z
4334869,stucki1,10786,13,13224113,2012-09-23T18:21:46Z
4336012,Edward,364,9,52298215,2017-09-23T08:57:49Z
4338473,myland123456,3584483,6,42071046,2016-09-11T05:16:42Z
4338513,Charles_Smothers,160148,5,18256668,2013-10-08T22:48:04Z
4338515,Charles_Smothers,160148,9,18256668,2013-10-08T22:48:04Z
4338517,KindredCoda,14293,2,4341064,2010-04-06T07:50:58Z
4338518,Charles_Smothers,160148,6,18256668,2013-10-08T22:48:04Z
4338519,Charles_Smothers,160148,4,18256668,2013-10-08T22:48:04Z
4338521,mikelmaron,999,1,231509,2007-03-08T02:41:07Z
4338522,KindredCoda,14293,3,4367796,2010-04-08T20:49:02Z
4338523,KindredCoda,14293,3,4341064,2010-04-06T07:47:45Z
4338528,Charles_Smothers,160148,5,18256668,2013-10-08T22:48:04Z
4338529,Charles_Smothers,160148,4,18256668,2013-10-08T22:48:04Z
4368969,jgkamat,3396807,16,48954542,2017-05-24T18:55:57Z
4368970,dbaron,481533,16,55108496,2018-01-02T18:33:22Z
4368972,Praewa (Patty) Boonlue,6022260,15,51819580,2017-09-07T17:36:10Z
4370022,piliga,3877019,13,50594423,2017-07-26T16:28:20Z
4370043,Stephen214,4018842,13,56768170,2018-02-28T20:58:09Z
4370045,dchiles,153669,9,42257244,2016-09-18T21:54:57Z
4626017,FahRadler,344561,10,26711255,2014-11-11T13:36:00Z
4626018,jinalfoflia,2847988,16,33954423,2015-09-11T10:54:39Z
4626020,RichRico,2219338,12,49506736,2017-06-13T17:08:09Z
4626021,egore911,8764,11,19815775,2014-01-05T00:18:59Z
4626484,beddy,3207726,8,40877959,2016-07-19T18:56:38Z
4629955,n76,318696,22,17943971,2013-09-20T17:27:52Z
4630346,Harry Cutts,670691,14,45204356,2017-01-16T01:23:34Z
4630350,PemFR,86806,5,13063757,2012-09-10T23:48:25Z
4630372,beddy,3207726,10,38823795,2016-04-24T00:37:18Z
4630390,beddy,3207726,11,38823795,2016-04-24T00:37:17Z
4644006,DennisL,32952,11,17769118,2013-09-10T15:21:05Z
4644013,stucki1,10786,7,13224113,2012-09-23T18:21:45Z
4644014,DennisL,32952,10,17769118,2013-09-10T15:21:05Z
4644024,StellanL,28775,5,13151913,2012-09-18T06:52:25Z
4644025,StellanL,28775,5,13151913,2012-09-18T06:52:25Z
4744742,ErikPottinger,1168909,3,42927969,2016-10-16T00:41:34Z
4744743,dbaupp,1211556,3,51070093,2017-08-13T00:12:28Z
4744744,Kurly,967832,3,35945312,2015-12-14T13:20:04Z
4744806,poornibadrinath,1597155,36,50171936,2017-07-10T10:05:53Z
4786596,dbaupp,1211556,7,51070093,2017-08-13T00:12:28Z
4809368,mark7,85154,17,50846383,2017-08-04T19:09:39Z
4809373,nikhilprabhakar,2835928,83,38445809,2016-04-10T09:12:58Z
4927662,cf1011,2518336,22,55388851,2018-01-12T18:58:58Z
5001981,cf1011,2518336,27,54720735,2017-12-18T06:02:12Z
5001982,oba510,933797,16,41607115,2016-08-22T06:17:06Z
5005672,Minh Nguyen,33757,14,50517168,2017-07-24T06:07:52Z
5005966,Minh Nguyen,33757,14,50517168,2017-07-24T06:07:45Z
5010393,manings,3272286,28,53578162,2017-11-07T10:48:17Z
5010394,BayMapper,4967074,32,55840775,2018-01-28T20:41:13Z
5010395,BayMapper,4967074,25,55817792,2018-01-28T00:11:59Z
5012168,Minh Nguyen,33757,38,49088548,2017-05-30T00:45:53Z
5012169,ErikPottinger,1168909,32,54849300,2017-12-22T20:16:51Z
5012170,chaemassey,5730954,12,53075968,2017-10-19T17:25:34Z
5012171,dbaron,481533,12,55108449,2018-01-02T18:31:28Z
5012264,Minh Nguyen,33757,12,50517168,2017-07-24T06:07:54Z
5012269,RichRico,2219338,21,49506736,2017-06-13T17:08:10Z
5018649,cf1011,2518336,11,55388851,2018-01-12T18:58:56Z
5018655,Minh Nguyen,33757,17,33528962,2015-08-23T17:22:21Z
5018656,n76,318696,10,17943971,2013-09-20T17:27:40Z
5018668,Dana_Bringas,6022281,53,52572738,2017-10-02T18:42:58Z
5018670,BayMapper,4967074,49,55817792,2018-01-28T00:12:11Z
5018671,jgkamat,3396807,16,48901976,2017-05-23T00:54:42Z
5018672,jgkamat,3396807,14,48901976,2017-05-23T00:54:44Z
5018675,Apo42,25510,13,32816047,2015-07-23T03:08:21Z
5018676,Saikrishna Arcot,586822,14,55081953,2018-01-01T17:41:22Z
5018677,cf1011,2518336,11,55366701,2018-01-11T23:50:26Z
5018678,cf1011,2518336,10,55366701,2018-01-11T23:50:27Z
5018679,cf1011,2518336,10,55366701,2018-01-11T23:50:27Z
5018680,matthieun,595221,9,25213804,2014-09-03T20:13:12Z
5018681,n76,318696,10,26601186,2014-11-06T20:05:28Z
5018682,cf1011,2518336,10,55366701,2018-01-11T23:50:27Z
5039267,cf1011,2518336,19,55689228,2018-01-23T16:41:12Z
5050016,andygol,94578,22,39213245,2016-05-10T11:22:13Z
5050023,Bhojaraj,4647004,13,52677584,2017-10-06T09:32:53Z
5066724,n76,318696,8,17943971,2013-09-20T17:27:44Z
8072701,matthieun,595221,5,19855259,2014-01-07T00:27:47Z
8072704,Monsterblader,7001560,10,55791208,2018-01-27T01:25:26Z
8141139,myland123456,3584483,5,42071046,2016-09-11T05:16:42Z
8170144,matthieun,595221,4,19855259,2014-01-07T00:27:47Z
8379917,ErikPottinger,1168909,32,54849300,2017-12-22T20:17:01Z
8379919,jgkamat,3396807,30,48901976,2017-05-23T00:54:45Z
8493691,Minh Nguyen,33757,12,50517168,2017-07-24T06:07:54Z
8923260,BayMapper,4967074,6,55757667,2018-01-26T00:42:27Z
8923902,Stephen214,4018842,19,56768170,2018-02-28T20:58:10Z
8923992,dannykath,2226712,17,50927278,2017-08-07T20:25:29Z
8924006,cf1011,2518336,13,55388851,2018-01-12T18:58:55Z
8924197,BayMapper,4967074,15,55817792,2018-01-28T00:12:03Z
8924268,Minh Nguyen,33757,21,50517168,2017-07-24T06:07:54Z
8924352,JeffM8,597941,16,16057297,2013-05-10T00:40:14Z
8924679,Apo42,25510,3,11954784,2012-06-20T05:28:59Z
8924695,venkanna37,5680733,19,53550005,2017-11-06T09:48:58Z
8924850,FahRadler,344561,6,26711255,2014-11-11T13:35:59Z
8924852,Julio_Costa_Zambelli,30854,8,38482428,2016-04-11T18:52:07Z
8924873,osmsf,500077,9,8971055,2011-08-09T22:14:30Z
8924884,nikhilprabhakar,2835928,12,38474078,2016-04-11T12:19:20Z
8925133,arming_telenav,4827171,15,55267773,2018-01-08T15:39:51Z
8925144,Minh Nguyen,33757,16,50517168,2017-07-24T06:07:45Z
8925190,Apo42,25510,10,11954784,2012-06-20T05:28:59Z
8925193,ErikPottinger,1168909,5,35740287,2015-12-04T06:12:35Z
8925195,Apo42,25510,5,11954784,2012-06-20T05:28:59Z
8925212,Teesta,6443638,11,53550073,2017-11-06T09:51:51Z
8925400,karitotp,2748195,13,50427084,2017-07-20T09:18:52Z
8925529,RichRico,2219338,11,50628552,2017-07-27T18:49:25Z
8925871,Stephen214,4018842,13,56768170,2018-02-28T20:58:11Z
8925985,jeepjockey,354701,5,34605245,2015-10-13T07:46:28Z
8925986,jeepjockey,354701,4,34605245,2015-10-13T07:46:27Z
8925988,jeepjockey,354701,3,34605245,2015-10-13T07:46:27Z
8926155,matthieun,595221,6,25210795,2014-09-03T18:12:22Z
8926182,TheDutchMan13,1330847,9,49346616,2017-06-07T19:55:17Z
8926394,Bhojaraj,4647004,15,52675996,2017-10-06T08:24:57Z
8926818,Harry Cutts,670691,3,51923679,2017-09-11T00:28:22Z
8926969,andygol,94578,5,39216217,2016-05-10T13:06:27Z
8927161,n76,318696,5,18493198,2013-10-22T21:02:25Z
8927566,andygol,94578,12,39240102,2016-05-11T11:48:30Z
8927572,andrewpmk,1679,4,25592895,2014-09-22T01:44:08Z
8927682,muziriana,6058023,17,52676703,2017-10-06T08:52:15Z
8927749,marthaleena,5659851,14,52676237,2017-10-06T08:34:04Z
8927841,n76,318696,3,25716170,2014-09-28T00:26:25Z
8927843,TheDutchMan13,1330847,14,49346616,2017-06-07T19:55:18Z
8927844,TheDutchMan13,1330847,5,49346616,2017-06-07T19:55:18Z
8927848,TheDutchMan13,1330847,4,49346616,2017-06-07T19:55:19Z
8927857,TheDutchMan13,1330847,6,49346616,2017-06-07T19:55:19Z
8927862,TheDutchMan13,1330847,7,49348211,2017-06-07T21:05:42Z
8927866,ErikPottinger,1168909,13,54849253,2017-12-22T20:27:06Z
8927881,matthieun,595221,7,25210795,2014-09-03T18:12:21Z
8927887,TheDutchMan13,1330847,3,49348211,2017-06-07T21:05:42Z
8928063,n76,318696,5,19753731,2014-01-01T22:08:51Z
8928169,TheDutchMan13,1330847,4,49346616,2017-06-07T19:55:23Z
8928231,TheDutchMan13,1330847,7,49348211,2017-06-07T21:05:47Z
8928242,TheDutchMan13,1330847,15,49348211,2017-06-07T21:05:47Z
8928251,dbaupp,1211556,9,51359939,2017-08-23T01:42:13Z
8928267,TheDutchMan13,1330847,4,49348211,2017-06-07T21:05:48Z
8928287,TheDutchMan13,1330847,6,49346616,2017-06-07T19:55:24Z
8928289,balrog-kun,20587,4,4245371,2010-03-27T15:34:58Z
8928341,TheDutchMan13,1330847,5,49348211,2017-06-07T21:05:49Z
8928412,TheDutchMan13,1330847,6,49348211,2017-06-07T21:05:50Z
8928472,calfarome,2511706,7,49505947,2017-06-13T16:35:15Z
8928485,TheDutchMan13,1330847,7,49346616,2017-06-07T19:55:29Z
8928536,TheDutchMan13,1330847,5,49346616,2017-06-07T19:55:29Z
8928544,TheDutchMan13,1330847,11,49348211,2017-06-07T21:05:53Z
8928545,TheDutchMan13,1330847,6,49348211,2017-06-07T21:05:53Z
8928602,TheDutchMan13,1330847,7,49346616,2017-06-07T19:55:30Z
8928619,piliga,3877019,8,49478446,2017-06-12T18:58:18Z
8928631,dannykath,2226712,18,39224968,2016-05-10T18:33:45Z
8928632,mezzofortey,5084274,12,54752391,2017-12-19T08:38:12Z
8928656,TheDutchMan13,1330847,6,49346616,2017-06-07T19:55:31Z
8928753,TheDutchMan13,1330847,4,49346616,2017-06-07T19:55:35Z
8928758,TheDutchMan13,1330847,4,49346616,2017-06-07T19:55:35Z
8928840,ErikPottinger,1168909,15,54463106,2017-12-08T16:28:40Z
8928883,piliga,3877019,9,50983229,2017-08-09T20:20:08Z
8928960,TheDutchMan13,1330847,5,49346616,2017-06-07T19:55:39Z
8929035,dbaupp,1211556,7,50789527,2017-08-02T19:42:15Z
8929154,TheDutchMan13,1330847,6,49346616,2017-06-07T19:55:43Z
8929167,TheDutchMan13,1330847,4,49346616,2017-06-07T19:55:44Z
8929262,TheDutchMan13,1330847,5,49346616,2017-06-07T19:55:45Z
8929394,TheDutchMan13,1330847,4,49346616,2017-06-07T19:55:48Z
8929407,Harry Cutts,670691,4,38773989,2016-04-22T04:48:14Z
8929413,TheDutchMan13,1330847,5,49348211,2017-06-07T21:06:06Z
8929528,BayMapper,4967074,5,55757667,2018-01-26T00:42:25Z
8929619,TheDutchMan13,1330847,3,49348211,2017-06-07T21:06:07Z
8929708,piliga,3877019,32,50982746,2017-08-09T19:59:50Z
8929728,ErikPottinger,1168909,16,54847866,2017-12-22T19:09:13Z
8929744,TheDutchMan13,1330847,4,49348211,2017-06-07T21:06:09Z
8929891,TheDutchMan13,1330847,6,49346616,2017-06-07T19:55:56Z
8929897,TheDutchMan13,1330847,5,49348211,2017-06-07T21:06:11Z
8929922,TheDutchMan13,1330847,6,49346616,2017-06-07T19:55:57Z
8929949,TheDutchMan13,1330847,5,49348211,2017-06-07T21:06:12Z
8929974,TheDutchMan13,1330847,8,49348211,2017-06-07T21:06:13Z
8930160,KindredCoda,14293,6,10854419,2012-03-03T04:34:28Z
8930175,TheDutchMan13,1330847,8,49346616,2017-06-07T19:56:01Z
8930246,TheDutchMan13,1330847,13,49346616,2017-06-07T19:56:02Z
8930252,Bhojaraj,4647004,21,51297593,2017-08-21T09:46:06Z
8930289,chaemassey,5730954,7,53079151,2017-10-19T18:42:33Z
8930322,TheDutchMan13,1330847,5,49346616,2017-06-07T19:56:03Z
8930355,TheDutchMan13,1330847,10,49346616,2017-06-07T19:56:04Z
8930358,TheDutchMan13,1330847,8,49346616,2017-06-07T19:56:04Z
8930419,TheDutchMan13,1330847,4,49346616,2017-06-07T19:56:04Z
8930777,TheDutchMan13,1330847,5,49346616,2017-06-07T19:56:08Z
8930795,TheDutchMan13,1330847,19,49346616,2017-06-07T19:56:09Z
8930942,AM909,82317,4,3029255,2009-11-03T23:11:30Z
8931133,calfarome,2511706,6,49505852,2017-06-13T16:31:34Z
8931163,TheDutchMan13,1330847,9,49346616,2017-06-07T19:56:11Z
8931184,TheDutchMan13,1330847,4,49346616,2017-06-07T19:56:11Z
8931220,TheDutchMan13,1330847,3,49346616,2017-06-07T19:56:13Z
8931252,matthieun,595221,13,24836851,2014-08-18T15:58:49Z
8931392,TheDutchMan13,1330847,4,49348211,2017-06-07T21:06:26Z
8931493,BayMapper,4967074,6,55817792,2018-01-28T00:12:08Z
8931501,TheDutchMan13,1330847,3,49346616,2017-06-07T19:56:17Z
8931518,manoharuss,3769434,9,44369736,2016-12-13T11:48:08Z
8931544,TheDutchMan13,1330847,7,49348211,2017-06-07T21:06:28Z
8931582,DennisL,32952,19,17769137,2013-09-10T15:22:07Z
8931632,TheDutchMan13,1330847,5,49346616,2017-06-07T19:56:20Z
8931682,TheDutchMan13,1330847,3,49346616,2017-06-07T19:56:20Z
8931716,TheDutchMan13,1330847,17,49346616,2017-06-07T19:56:21Z
8931726,TheDutchMan13,1330847,4,49346616,2017-06-07T19:56:21Z
8931813,TheDutchMan13,1330847,4,49348211,2017-06-07T21:06:33Z
8931929,TheDutchMan13,1330847,5,49348211,2017-06-07T21:06:35Z
8931951,TheDutchMan13,1330847,6,49348211,2017-06-07T21:06:35Z
8931992,TheDutchMan13,1330847,12,49346616,2017-06-07T19:56:25Z
8932075,TheDutchMan13,1330847,7,49346616,2017-06-07T19:56:26Z
8932093,TheDutchMan13,1330847,6,49348211,2017-06-07T21:06:39Z
8932155,TheDutchMan13,1330847,7,49346616,2017-06-07T19:56:27Z
8932275,mark7,85154,11,50846246,2017-08-04T18:31:46Z
8932307,TheDutchMan13,1330847,13,49346616,2017-06-07T19:56:28Z
8932384,karitotp,2748195,5,49508707,2017-06-13T18:35:03Z
8932414,TheDutchMan13,1330847,10,49346616,2017-06-07T19:56:30Z
8932480,TheDutchMan13,1330847,4,49346616,2017-06-07T19:56:31Z
8932487,TheDutchMan13,1330847,3,49348211,2017-06-07T21:06:43Z
8932500,TheDutchMan13,1330847,11,49346616,2017-06-07T19:56:32Z
8932509,TheDutchMan13,1330847,5,49348211,2017-06-07T21:06:43Z
8932519,balrog-kun,20587,3,4245371,2010-03-27T15:48:27Z
8932532,TheDutchMan13,1330847,4,49346616,2017-06-07T19:56:33Z
8932698,chaemassey,5730954,7,53076687,2017-10-19T17:44:38Z
8932722,BayMapper,4967074,9,55817792,2018-01-28T00:12:07Z
8932786,nvk,131996,9,35017322,2015-11-01T17:39:58Z
8932788,BayMapper,4967074,12,55761107,2018-01-26T05:40:01Z
8932859,TheDutchMan13,1330847,6,49346616,2017-06-07T19:56:40Z
8932900,TheDutchMan13,1330847,4,49346616,2017-06-07T19:56:41Z
8932905,TheDutchMan13,1330847,3,49348211,2017-06-07T21:06:49Z
8932925,BayMapper,4967074,5,55817792,2018-01-28T00:12:00Z
8932957,TheDutchMan13,1330847,4,49348211,2017-06-07T21:06:50Z
8932996,TheDutchMan13,1330847,4,49346616,2017-06-07T19:56:42Z
8933085,TheDutchMan13,1330847,11,49346616,2017-06-07T19:56:44Z
8933124,Luis36995,1829683,4,49533677,2017-06-14T15:56:24Z
8933187,TheDutchMan13,1330847,9,49348211,2017-06-07T21:06:54Z
8933249,TheDutchMan13,1330847,8,49348211,2017-06-07T21:06:55Z
8933283,TheDutchMan13,1330847,5,49346616,2017-06-07T19:56:48Z
8933364,calfarome,2511706,9,49505852,2017-06-13T16:31:34Z
8933392,TheDutchMan13,1330847,9,49346616,2017-06-07T19:56:51Z
8933621,RichRico,2219338,17,49506736,2017-06-13T17:08:10Z
8933721,BayMapper,4967074,7,55761107,2018-01-26T05:40:10Z
8933728,chaemassey,5730954,6,53076687,2017-10-19T17:44:38Z
8933790,TheDutchMan13,1330847,4,49348211,2017-06-07T21:07:03Z
8933800,TheDutchMan13,1330847,3,49346616,2017-06-07T19:56:56Z
8933830,TheDutchMan13,1330847,7,49346616,2017-06-07T19:56:57Z
8933864,TheDutchMan13,1330847,8,49346616,2017-06-07T19:56:58Z
8933866,KindredCoda,14293,7,4341064,2010-04-06T08:12:18Z
8933979,TheDutchMan13,1330847,4,49348211,2017-06-07T21:07:06Z
8934078,TheDutchMan13,1330847,10,49346616,2017-06-07T19:57:01Z
8934191,TheDutchMan13,1330847,7,49348211,2017-06-07T21:07:08Z
8934397,ErikPottinger,1168909,43,54463029,2017-12-08T16:36:50Z
8934460,RichRico,2219338,18,49506736,2017-06-13T17:08:10Z
8934472,TheDutchMan13,1330847,8,49348211,2017-06-07T21:07:11Z
8934613,DaveHansenTiger,7168,1,112601,2007-10-12T01:36:18Z
8934646,Luis36995,1829683,8,50013579,2017-07-03T16:35:46Z
8934702,TheDutchMan13,1330847,16,49348211,2017-06-07T21:07:14Z
8934747,Luis36995,1829683,6,49533310,2017-06-14T15:39:05Z
8934756,TheDutchMan13,1330847,7,49348211,2017-06-07T21:07:16Z
8934806,chaemassey,5730954,11,53073606,2017-10-19T16:40:21Z
8935033,TheDutchMan13,1330847,11,49348211,2017-06-07T21:07:21Z
8935040,TheDutchMan13,1330847,8,49346616,2017-06-07T19:57:18Z
8935094,jgkamat,3396807,7,55244193,2018-01-07T19:26:42Z
8935119,yotann,522859,21,48689401,2017-05-15T04:22:30Z
8935154,mk408,201724,4,6803465,2010-12-29T21:14:28Z
8935173,chaemassey,5730954,7,53079366,2017-10-19T18:49:58Z
8935183,TheDutchMan13,1330847,4,49348211,2017-06-07T21:07:24Z
8935206,karitotp,2748195,14,50551546,2017-07-25T09:30:56Z
8935236,TheDutchMan13,1330847,6,49346616,2017-06-07T19:57:21Z
8935265,ErikPottinger,1168909,7,54469126,2017-12-08T20:27:51Z
8935295,TheDutchMan13,1330847,11,49346616,2017-06-07T19:57:22Z
8935488,TheDutchMan13,1330847,3,49348211,2017-06-07T21:07:28Z
8935563,TheDutchMan13,1330847,4,49348211,2017-06-07T21:07:29Z
8935595,TheDutchMan13,1330847,5,49348211,2017-06-07T21:07:30Z
8935612,TheDutchMan13,1330847,7,49348211,2017-06-07T21:07:31Z
8935629,calfarome,2511706,7,49506956,2017-06-13T17:18:17Z
8935672,TheDutchMan13,1330847,6,49346616,2017-06-07T19:57:27Z
8935781,gaku,19532,2,672224,2008-01-20T03:51:26Z
8935811,TheDutchMan13,1330847,4,49348211,2017-06-07T21:07:34Z
8935822,TheDutchMan13,1330847,6,49346616,2017-06-07T19:57:29Z
8935876,TheDutchMan13,1330847,5,49346616,2017-06-07T19:57:30Z
8935940,Monsterblader,7001560,14,55117327,2018-01-03T03:31:41Z
8936124,stevea,123633,11,44482874,2016-12-18T03:55:07Z
8936295,matthieun,595221,7,22469147,2014-05-21T16:26:09Z
8936297,RichRico,2219338,6,33300822,2015-08-12T21:00:29Z
8936313,DaveHansenTiger,7168,1,112601,2007-10-12T01:44:50Z
8936320,TheDutchMan13,1330847,3,49346616,2017-06-07T19:57:32Z
8936326,nammala,3479270,8,50247259,2017-07-13T06:25:21Z
8936339,TorieRo,3821658,19,39202310,2016-05-09T21:46:21Z
8936395,Luis36995,1829683,19,49533310,2017-06-14T15:39:06Z
8936445,TheDutchMan13,1330847,4,49346616,2017-06-07T19:57:34Z
8936447,TheDutchMan13,1330847,4,49346616,2017-06-07T19:57:34Z
8936485,chaemassey,5730954,6,53079151,2017-10-19T18:42:34Z
8936504,TheDutchMan13,1330847,13,49346616,2017-06-07T19:57:35Z
8936532,TheDutchMan13,1330847,6,49346616,2017-06-07T19:57:35Z
8936540,TheDutchMan13,1330847,4,49346616,2017-06-07T19:57:36Z
8936560,calfarome,2511706,6,49507109,2017-06-13T17:24:49Z
8936564,chaemassey,5730954,6,53079151,2017-10-19T18:42:33Z
8936589,TheDutchMan13,1330847,5,49346616,2017-06-07T19:57:37Z
8936788,TheDutchMan13,1330847,9,49346616,2017-06-07T19:57:39Z
8936793,TheDutchMan13,1330847,6,49348211,2017-06-07T21:07:49Z
8936829,TheDutchMan13,1330847,3,49348211,2017-06-07T21:07:51Z
8936865,TheDutchMan13,1330847,3,49346616,2017-06-07T19:57:41Z
8936933,TheDutchMan13,1330847,8,49348211,2017-06-07T21:07:52Z
8936943,TheDutchMan13,1330847,9,49346616,2017-06-07T19:57:42Z
8936970,TheDutchMan13,1330847,22,49346616,2017-06-07T19:57:42Z
8936975,TheDutchMan13,1330847,3,49346616,2017-06-07T19:57:42Z
8936985,Harry Cutts,670691,21,52319420,2017-09-24T04:00:10Z
8936986,Harry Cutts,670691,7,52319420,2017-09-24T04:00:10Z
8936997,balrog-kun,20587,3,4245390,2010-03-27T11:50:59Z
8937083,TheDutchMan13,1330847,5,49346616,2017-06-07T19:57:43Z
8937167,TheDutchMan13,1330847,3,49348211,2017-06-07T21:07:55Z
8937185,BayMapper,4967074,14,55761107,2018-01-26T05:40:10Z
8937281,TheDutchMan13,1330847,4,49348211,2017-06-07T21:07:58Z
8937299,mezzofortey,5084274,10,54335979,2017-12-04T17:01:54Z
8937310,TheDutchMan13,1330847,4,49346616,2017-06-07T19:57:46Z
8937374,matthieun,595221,11,27387513,2014-12-10T22:08:19Z
8937391,TheDutchMan13,1330847,8,49346616,2017-06-07T19:57:48Z
8937403,RichRico,2219338,18,36801019,2016-01-25T17:22:52Z
8937474,TheDutchMan13,1330847,6,49348211,2017-06-07T21:08:02Z
8937571,TheDutchMan13,1330847,4,49346616,2017-06-07T19:57:51Z
8937582,TheDutchMan13,1330847,7,49348211,2017-06-07T21:08:03Z
8937603,TheDutchMan13,1330847,4,49346616,2017-06-07T19:57:52Z
8937632,DennisL,32952,7,17769137,2013-09-10T15:22:08Z
8937689,TheDutchMan13,1330847,5,49348211,2017-06-07T21:08:04Z
8937692,TheDutchMan13,1330847,5,49346616,2017-06-07T19:57:54Z
8937739,TheDutchMan13,1330847,4,49346616,2017-06-07T19:57:56Z
8937767,BayMapper,4967074,23,55817792,2018-01-28T00:12:09Z
8937797,TheDutchMan13,1330847,5,49348211,2017-06-07T21:08:06Z
8937802,TheDutchMan13,1330847,5,49346616,2017-06-07T19:57:57Z
8938035,Luis36995,1829683,6,49533310,2017-06-14T15:39:06Z
8938247,chaemassey,5730954,9,53076687,2017-10-19T17:44:37Z
8938282,chaemassey,5730954,6,53076687,2017-10-19T17:44:38Z
8938400,Monsterblader,7001560,12,55791356,2018-01-27T01:37:36Z
8938407,TheDutchMan13,1330847,4,49348211,2017-06-07T21:08:16Z
8938410,TheDutchMan13,1330847,5,49346616,2017-06-07T19:58:05Z
8938423,TheDutchMan13,1330847,6,49346616,2017-06-07T19:58:06Z
8938487,calfarome,2511706,6,49505852,2017-06-13T16:31:34Z
8938508,TheDutchMan13,1330847,6,49348211,2017-06-07T21:08:18Z
8938555,dbaron,481533,11,54468648,2017-12-08T19:59:15Z
8938574,calfarome,2511706,5,49506023,2017-06-13T16:38:02Z
8938586,TheDutchMan13,1330847,5,49348211,2017-06-07T21:08:20Z
8938593,chaemassey,5730954,7,53075595,2017-10-19T17:16:51Z
8938605,TheDutchMan13,1330847,7,49346616,2017-06-07T19:58:11Z
8938616,TheDutchMan13,1330847,3,49346616,2017-06-07T19:58:11Z
8938651,TheDutchMan13,1330847,3,49348211,2017-06-07T21:08:21Z
8938674,TheDutchMan13,1330847,5,49348211,2017-06-07T21:08:22Z
8938719,calfarome,2511706,13,49505947,2017-06-13T16:35:15Z
8938816,TheDutchMan13,1330847,12,49346616,2017-06-07T19:58:14Z
8938824,TheDutchMan13,1330847,8,49348211,2017-06-07T21:08:25Z
8938828,BayMapper,4967074,7,55761107,2018-01-26T05:40:04Z
8938971,mk408,201724,4,6803465,2010-12-29T21:14:23Z
8939106,TheDutchMan13,1330847,32,49346616,2017-06-07T19:58:19Z
8939111,TheDutchMan13,1330847,7,49348211,2017-06-07T21:08:31Z
8939129,TheDutchMan13,1330847,6,49348211,2017-06-07T21:08:31Z
8939157,TheDutchMan13,1330847,4,49348211,2017-06-07T21:08:31Z
8939164,jgkamat,3396807,11,49759631,2017-06-23T00:57:00Z
8939175,TheDutchMan13,1330847,24,49348211,2017-06-07T21:08:32Z
8939210,TheDutchMan13,1330847,5,49348211,2017-06-07T21:08:33Z
8939267,TheDutchMan13,1330847,5,49346616,2017-06-07T19:58:21Z
8939270,TheDutchMan13,1330847,9,49346616,2017-06-07T19:58:21Z
8939281,chaemassey,5730954,6,53076687,2017-10-19T17:44:38Z
8939302,BayMapper,4967074,23,55757667,2018-01-26T00:42:21Z
8939338,tharkban,184260,3,40527581,2016-07-06T18:59:05Z
8939349,ErikPottinger,1168909,5,54847866,2017-12-22T18:54:54Z
8939419,TheDutchMan13,1330847,17,49346616,2017-06-07T19:58:24Z
8939425,TheDutchMan13,1330847,5,49348211,2017-06-07T21:08:36Z
8939429,TheDutchMan13,1330847,7,49346616,2017-06-07T19:58:24Z
8939439,TheDutchMan13,1330847,25,49346616,2017-06-07T19:58:25Z
8939453,TheDutchMan13,1330847,8,49346616,2017-06-07T19:58:25Z
8939594,TheDutchMan13,1330847,8,49346616,2017-06-07T19:58:28Z
8939604,ErikPottinger,1168909,14,54873943,2017-12-23T22:06:13Z
8939625,ErikPottinger,1168909,9,54276887,2017-12-02T17:51:22Z
8939626,TheDutchMan13,1330847,4,49346616,2017-06-07T19:58:29Z
8939630,TheDutchMan13,1330847,4,49346616,2017-06-07T19:58:29Z
8939656,Bhojaraj,4647004,31,51298917,2017-08-21T10:16:58Z
8939675,TheDutchMan13,1330847,5,49346616,2017-06-07T19:58:30Z
8939732,TheDutchMan13,1330847,16,49348211,2017-06-07T21:08:39Z
8939754,calfarome,2511706,10,49506956,2017-06-13T17:18:17Z
8939765,balrog-kun,20587,3,4245390,2010-03-27T12:00:49Z
8939813,Harry Cutts,670691,11,51288240,2017-08-20T23:47:27Z
8939836,RichRico,2219338,22,51207929,2017-08-17T14:53:55Z
8939960,TheDutchMan13,1330847,4,49348211,2017-06-07T21:08:43Z
8940088,TheDutchMan13,1330847,4,49348211,2017-06-07T21:08:46Z
8940113,calfarome,2511706,7,49506956,2017-06-13T17:18:17Z
8940117,TheDutchMan13,1330847,5,49348211,2017-06-07T21:08:46Z
8940131,DaveHansenTiger,7168,1,112601,2007-10-12T02:04:35Z
8940160,TheDutchMan13,1330847,5,49346616,2017-06-07T19:58:37Z
8940191,JoshPineapple,7556485,8,55954827,2018-02-01T04:53:19Z
8940208,TheDutchMan13,1330847,6,49348211,2017-06-07T21:08:47Z
8940253,TheDutchMan13,1330847,7,49348211,2017-06-07T21:08:48Z
8940278,TheDutchMan13,1330847,6,49346616,2017-06-07T19:58:39Z
8940299,TheDutchMan13,1330847,4,49346616,2017-06-07T19:58:39Z
8940753,mk408,201724,4,6795194,2010-12-29T06:54:48Z
8940900,oldtopos,169004,6,9090570,2011-08-22T04:21:39Z
8941064,TheDutchMan13,1330847,4,49346616,2017-06-07T19:58:45Z
8941100,TheDutchMan13,1330847,5,49348211,2017-06-07T21:09:00Z
